Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2012,9,17SEP2012,16100,373,11,39,179,992,1221,17694,296,3985,3819,112,8212,2483,0,0,2483,7530,-1075,8248,6999,0.44,60,16702,58,86.14,
2012,9,18SEP2012,15700,381,11,37,156,981,1185,17266,276,3986,3552,109,7924,2430,0,0,2430,7310,-1009,8090,6912,0.43,60,16285,58,85.85,
2012,9,19SEP2012,14500,363,11,37,139,991,1178,16041,301,3990,3543,112,7947,2380,0,0,2380,6930,-1386,7267,5714,0.47,64,15050,62,85.7,
2012,9,20SEP2012,14200,365,10,36,137,956,1139,15704,294,3498,3299,108,7198,2381,0,0,2381,6610,-997,7288,6125,0.43,61,14748,58,85.52,
2012,9,21SEP2012,14300,368,10,39,154,1000,1203,15871,293,3489,3389,105,7276,2327,0,0,2327,6620,-966,7396,6268,0.43,61,14871,58,85.33,
2012,9,22SEP2012,14200,372,10,37,170,993,1210,15782,293,3494,3556,113,7456,2275,0,0,2275,6590,-1135,7345,6050,0.44,62,14789,59,85.17,
2012,9,23SEP2012,14000,365,10,37,138,1050,1235,15600,290,3496,3561,115,7462,2281,0,0,2281,6540,-1169,7186,5857,0.45,62,14550,60,85.04,
2012,9,24SEP2012,13800,354,10,37,122,1130,1299,15453,249,3991,3492,111,7843,2235,0,0,2235,6470,-1527,7058,5375,0.48,65,14323,62,84.98,
2012,9,25SEP2012,13400,362,11,38,121,1060,1230,14992,301,3994,4056,111,8463,2177,0,0,2177,6480,-2168,6672,4352,0.53,71,13932,69,85.06,
2012,9,26SEP2012,13200,350,11,37,120,981,1149,14699,281,3990,4148,101,8520,2179,0,0,2179,6510,-2277,6430,4000,0.55,73,13718,71,85.18,
2012,9,27SEP2012,13200,338,11,37,120,956,1124,14662,290,3491,4388,108,8277,2126,0,0,2126,6500,-2035,6443,4259,0.53,71,13706,69,85.26,
2012,9,28SEP2012,12900,350,11,40,144,974,1169,14419,298,3494,4473,102,8368,2129,0,0,2129,6480,-2102,6174,3922,0.55,73,13445,71,85.39,
2012,9,29SEP2012,13000,342,11,39,165,1030,1245,14587,284,3499,4399,98,8281,2081,0,0,2081,6210,-2179,6549,4224,0.54,71,13557,69,85.46,
2012,9,30SEP2012,12600,350,11,50,146,1050,1257,14207,275,3497,4414,85,8271,2082,0,0,2082,5500,-2868,6867,3853,0.55,73,13157,71,85.59,


monthly totals, acre-ft
Mo,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV
OCT,1085554,7688,3874,63529,4044,309104,380551,1473792,8536,403443,248302,4532,664813,114116,47740,0,66375,349119,21713,725537,742604,28,3177,1164688,2394,
