,dmet_swet,fldas_aet,fldas_r,fldas_swe,gldas,gldas_aet,gldas_bfr,gldas_etr,gldas_m,gldas_qsm,gldas_sm,gldas_ssr,gldas_swe,gmet_eto,gmet_eto_sum,gmet_etr,gmet_etr_sum,modis_aet,modis_pet,modis_pet_sum,nldas_etr,p_chirps,p_daymet,p_persiann,p_prism,p_trmm,q_in,q_out,res_s,tc_aet,tc_pet,tc_pet_sum,tc_r,tc_sm,aet_mean,pet_mean,et_mean,p_mean,sm_mean,r_mean,r_eff,swe_mean,et_eff,et_sum,cvw_ds,pet_irr_mean
2008-08-31,30.087364525035984,0.5669171524247488,0.002793343963787448,0.0,0.16001516972191154,0.6969774534330107,0.15810413185386854,26.738171226616043,11.336231158759166,0.00014630217722136875,19.07246816277688,0.0017647356908216348,0.0008684686230127867,24.871945590408274,8.962500387598183,34.438503905039035,12.421481057760063,1.4961955846649977,28.990747945584996,10.424564766085478,32.55897036055198,0.4885905696432812,0.04352076448661242,0.6129849494866262,0.13195598232569766,0.6359860270784761,1.3426688596156415,0.7896516933600001,16.21470270564,0.27282341462337256,23.096001904513855,8.293845810338235,0.0,4.288128519781597,0.7582284012865326,27.849299836386542,14.303764118836538,0.3826076586041387,11.565609280439213,0.3763693433253351,0.0006950091572553996,0.00043423431150639336,10.72316590600563,40.10239202178196,-6.824111890671116,9.226970321340632
2008-09-30,9.299840992967905,0.2797039850302305,0.003799825539223521,2.5888676185399154e-05,0.13247028585600099,0.35143361304150533,0.1319526038985636,18.819470604019262,10.55537396996631,0.0003118173680255517,16.994399134160027,0.00020586458941187452,0.0026724529751237873,17.39705554691142,6.2604344446950115,24.654328551610494,8.869046021561871,1.005726440201437,17.04250712600021,6.124817258673647,23.19291370170834,0.9376377553553236,0.01905704003963994,0.7647325878927258,0.1448834549873918,0.6013488930163554,0.9208598676811776,0.8992550257200002,14.90705972064,0.1966899805661867,15.838420466903615,5.6873068625696535,0.0,3.638851023913764,0.45838850470983983,18.733077922856435,9.595733213783138,0.49353194625828734,10.396208042680035,0.26428249476910054,0.0009055933304545905,0.0013491708256545933,7.0299126288475415,26.941604587500183,-4.959506422064223,6.024186188646104
2008-10-31,4.355681018540698,0.44439633870292994,0.13107107971155846,0.00015718853434583069,0.14613902398316267,0.5929973964533115,0.12286474945340453,10.599975813351982,10.998235156501613,0.0057412530008391464,18.08196917640043,0.017533021528919026,0.003768153298117733,9.455361205393583,3.3950029154682557,14.064270996593466,5.044444500871071,1.2348759913700897,13.409232401765284,4.8222871420590945,13.275998277606806,4.7175648393654415,4.386857706067745,3.96510536786169,3.90913131834814,4.456649788781219,0.8849951598523393,1.01906910552,14.104531729560001,0.831455855539702,9.037766988088826,3.2388651522260923,0.16186800882547447,3.199900696202541,0.7759313955165084,11.49165789796029,6.133794646738399,4.287061804084847,10.760035009701527,0.33101831809313376,0.05523758754712682,0.001962670916231782,5.053594394621237,16.500599710624513,-1.347514172088461,3.818718403251147
2008-11-30,6.100312742032287,1.2902950633768342,0.7359570053048069,0.2717713983043327,0.5540795504988926,1.0567912484202133,0.1445000714536245,3.8062320692658185,12.295158995572514,0.2659190083613092,24.11701028603105,0.14366047068395885,0.07989153223963726,3.587421078202742,1.2807168740746928,5.244373684974875,1.8670152733792935,1.0696370395481352,5.306500938744532,1.908102056605268,5.117820317277833,11.289445819194482,11.420285608579528,10.968742137700348,11.032369184262855,11.75701272314598,0.6783400160953346,0.88298419104,14.521646559839999,2.520424272593217,3.6063543880108173,1.2893219103414635,0.5753226776977569,6.867990314940138,1.4842869059846,4.436162522483241,2.9602247142339206,11.293571094576638,14.426719865514565,0.6359248123991977,0.2414007258247386,0.17583146527198498,2.5623506532219436,6.345156114400718,3.5905677698659044,1.4927136136738082
2008-12-31,53.54668830625536,0.8114072002546355,0.5462656134259419,1.2616141401077037,1.676584289134888,0.8645450442892275,0.17740619576954653,1.8964032689570476,13.735118567233455,1.3975498802179849,29.063403069711885,0.10162821314735672,0.8965942627186146,1.744786327928995,0.6192370820195191,2.553852996788222,0.902234427731575,1.350625958167492,3.721568779052161,1.3431969316596772,2.737318750875332,9.153373913573377,14.146015076660495,9.71302465702778,12.798140401093937,10.535680205608537,0.6118802219031553,0.80315706588,14.630898350399999,1.7725493504425662,1.6503878973314023,0.588911245451966,0.4434496271179295,10.96697849958842,1.1997818882884803,2.4176490002751954,1.8087154442818378,11.269246850792825,17.921833378844585,0.8195449378954787,0.16428106558042588,1.079104201413159,2.2010743778778794,3.4535796868627378,3.75737736700375,0.8504484197103874
2009-01-31,66.84222734668296,1.3082390288438988,0.3888259006249829,2.6041678380744417,3.872933512080578,1.4393235183122945,0.3375877804116444,2.801734994681253,15.758004943058364,3.3725458980285694,36.735985113066505,0.1627998336403644,1.3388064279239582,2.781977651307722,0.9734720902966529,4.148344409216122,1.442813980875029,1.761016319624132,7.767568783484666,2.794184353358846,3.3378510144004454,6.238615150813668,8.230929099688947,8.396319210836834,8.362717602104876,9.784355058029153,0.6212620163137537,0.61453947168,15.806377653839998,1.6807242826691766,2.4072597363149333,0.8609693416476397,0.4431046745710432,12.322386259247185,1.5473257873623756,4.276287645080862,2.9118067162216184,8.202587224294698,21.605458771790683,1.3315315258975895,0.15419582627312045,1.9714871329991999,3.303891581391845,6.071439766178169,-1.4673314567492852,1.5428752617677128
2009-02-28,94.10193549044031,2.424599851189671,1.761089103862949,3.425670050625549,4.108538599913872,1.87173487148738,0.6351170756629781,2.923151776825817,15.49819345680874,2.1134567240598936,37.70560630561029,1.3599648001909987,0.604735543023685,3.302626352191569,1.1870911406930957,4.568590496027916,1.6386448825829933,2.284778333902808,5.481903791996085,1.9736015590988873,3.972043147461329,21.86645240336021,24.36636913211455,18.229023673505186,23.39205893222399,19.69903389230615,0.9661613933140992,0.7499533730399999,18.48077568588,2.889436458675502,3.1362005404442987,1.1195070255514097,4.175767657901679,18.910066528236726,2.36763737881384,4.122330295164967,3.2449838369894035,21.510587606702018,24.037955430218584,2.75288918874815,1.1289230158390946,2.015202796824617,3.7115115756839385,5.918844607926386,11.898512303684758,1.426733241781131
2009-03-31,141.61921778171637,3.449147184876047,2.1249797865698388,3.2523705047932285,3.9740536440225136,4.378137188654288,2.6211176024734057,6.794284951972262,20.11296073589352,0.8063992838195341,50.83608417509058,0.5465367577295738,0.30830988140798743,6.93687288558197,2.492394747786931,9.41884015607943,3.379941508470444,3.0438392639969885,10.548554372224448,3.790096893110733,8.13050483768837,11.365189698260169,12.214293623888702,10.525444624385504,12.74979697610268,11.150776534061695,1.1577041626549247,0.7006376091600001,22.84456889508,2.8966563183531675,6.321731661733593,2.2697210831391006,2.8266307972798743,18.306817656111587,3.441944988970123,8.30649976890486,5.874222378937492,11.60110029133975,29.751954189031895,2.520842097631788,1.067732646210165,1.780340193100608,5.89457683867591,11.932154232507209,-4.83704352078546,2.8507375746789214
2009-04-30,127.6187224339358,3.462624986068599,0.7917456331495044,1.5351195381472222,1.0968155244672864,5.108927896250945,0.8304676350120532,11.29657856462454,17.68425548254879,0.219002214989932,43.22612503950039,0.04734567446530116,0.05202488016775845,10.903240538793428,3.9249634655052374,14.637668594119438,5.267485268772882,2.3183524271509586,10.888764401757026,3.9067732077183814,13.140643206823375,4.838918985288597,3.824878624330226,4.540367506953419,3.7622454231694937,5.139268980001793,1.341594374335488,0.7289188386,24.28729027488,2.386766801202798,10.108417932747706,3.633030440095487,2.2687780610288946,14.998432851419055,3.3191680276683253,11.6345228668544,7.476845447261363,4.421135903948705,25.30293779115608,1.3747333982452932,0.7312614973358282,0.7935722091574904,6.139941464923994,16.732252382091986,1.545338602443643,3.8215890377730353
2009-05-31,87.27532265945923,2.940538427528005,0.93681079646026,0.3411296648336965,0.5512479728907239,4.755587550486407,0.4810922972588159,17.52343286396563,16.762435390366186,0.03127884087706627,39.47384205167987,0.03887683475484182,0.009097052859088257,18.160070132628153,6.55985343756804,24.36704546567942,8.814850623489525,3.0467883501335096,21.124075114176723,7.585948960869253,21.062846756752233,6.476122018512727,7.224551238884544,5.892185563332324,7.900929028076379,6.215212156409797,1.9981634269658115,1.53405563988,26.85164832264,1.9122740851651767,16.260348304575736,5.8290663824531395,1.7345380176875924,11.555846495725133,3.1637971033282746,19.97788475426501,11.570840928796642,6.7418000010431545,22.597374645923725,1.305190053501097,0.6237646121294643,0.17511335884639237,9.705077943763653,28.789719404379955,-3.737669634817046,6.658289593630144
2009-06-30,46.51847239223946,1.739835903569677,0.10990639025856468,0.015282166613176053,0.3043271892176168,3.221438184132345,0.2755779205230897,21.464738580194176,14.527514875504696,0.010801019627914944,32.0632495938045,0.017948249066612104,0.0032137995380735504,21.04978539926033,7.608238463887287,27.74540224247046,10.04984758566293,2.8315622516294274,25.857942923357513,9.270327795179638,26.674419793243207,2.4927916425132475,4.184595670295912,3.772624479422072,3.747156506762578,3.577291482837844,1.6277089498647552,1.87780554672,24.67041903072,1.085079557318375,20.648674911917148,7.419634725859193,0.3132871513228549,7.965290114624254,2.219478974162456,23.825451369251365,13.02246517170691,3.554891956366331,18.185351527977815,0.5888074201659479,0.09744684088664618,0.009247983075624801,10.930962579938132,34.34804857058904,-2.4947583846551247,8.099400328308706
2009-07-31,20.28993788013036,1.3374240553907317,0.004297863147698696,0.0,0.203817590782903,1.7656532863384744,0.20365010130070074,29.571726745541792,12.871197785319277,2.702584989195263e-05,25.043489361314503,0.0001404636323103329,0.00013242973344604632,27.101786432894542,9.786792285126808,36.706399278813706,13.28303335062302,1.849945333674868,31.127766468600754,11.182631033551502,34.80580574414654,0.393566422859716,0.07462026853254118,0.330310661351159,0.16175625113581066,0.3557747699495121,1.919931904973721,1.08571773036,21.45173808084,0.41192734083272786,24.818475219980662,8.915782792812825,0.011636605570509806,5.512429807537695,1.3412375040592004,29.938606850072418,15.63992217706581,0.2632056747657478,14.475705651390491,0.5349209911187081,0.003955715544462501,6.621486672302316e-05,11.811680704171913,43.16823946211416,-5.696684165089937,9.961735370497045
2009-08-31,5.314650352191075,0.6814940242339445,0.006674683065185922,0.0,0.15999958163683575,0.8606886672918348,0.15877505360453198,25.355008677709147,11.6494341128168,9.23132690094e-05,20.47890634696825,0.0011322147632943575,0.00041383565004149495,24.040391073109024,8.668566186319763,33.13335782744535,11.956711532352628,1.550960665258667,28.30090028153809,10.166185160165092,31.170549842291734,0.7305255095455523,0.4632124998380697,0.6565646166763603,0.5109055893045089,0.5925813832076072,1.5988670277212158,1.37386605924,19.026774374400002,0.26723115088795607,22.546671007708298,8.107958846923282,0.015166793398713728,4.363083626412876,0.8400936269181005,27.00533004745019,13.922711837184146,0.5907579197144197,12.163808028732644,0.4451770214554878,0.005421381074303677,0.00020691782502074748,10.53186406306138,38.89942172576077,-6.578251576447416,8.980903397802713
