,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_eto,gmet_etr,modis_pet,tc_pet
2003-06-30,0.47220867547061024,0.7251399052631273,0.45280236721292555,0.2571735661319028,10.760105500018119,11.942260809996537,6.933660815357513,9.218673041277926,8.417158466502578,6.635349827851044
2003-07-31,0.3296333107856143,0.430787149193445,0.2748871048802385,0.14320107532247844,12.512619277840392,13.211966581800697,7.816015559578249,10.579043703164947,8.394140449607681,7.162923632612694
2003-08-31,0.18443967981387094,0.27652687755018934,0.3355256165837805,0.17018564377499612,10.786951862107973,11.434288338995367,6.3474569745731815,8.51573737389258,7.86395577589479,6.159363158624377
2003-09-30,0.1120157533300628,0.12308994810129686,0.23355856314849888,0.04963288024646275,9.019441981424377,9.768949776975314,5.335929850288081,7.497007281576091,6.551623669627483,4.777016949692938
2003-10-31,0.05241964627621686,0.05493877069808189,0.12521203345126902,0.04664623304944942,6.633246222953715,7.526991676520521,3.8800167837041384,5.747592593000668,4.2293487663501566,3.3812041550350056
2003-11-30,0.12841581749599226,0.09072732402115388,0.21268699286146509,0.33710150165845343,2.863770752212899,2.751136637117307,1.5015443644556203,2.1933647599140698,2.6702085104579765,1.4270066758158055
2003-12-31,0.22853180512892463,0.14958915216102792,0.2023097722024659,0.32605397045248,1.7671574523784779,1.3618366012880774,0.995260521188828,1.4528213911759151,1.791833527958187,1.0273597968259516
2004-01-31,0.2373392082291958,0.19840471393588943,0.2584634480262526,0.26088534238509176,2.0428512474424294,1.6292378942988244,1.0495387118937145,1.4680268632825795,2.209320410907106,0.9777029097496095
2004-02-29,0.40894932976746534,0.2917968654096172,0.33511304172162515,0.43953734586568793,2.3787828312940995,2.062750880778923,1.5248400641019382,2.0994340756497,2.4563039921959153,1.3587098667851296
2004-03-31,0.6941650401226376,0.8173342733784787,0.5296378852175311,0.5121831403652519,5.012920405351948,5.672776318301129,3.5345871580991033,4.733107072133039,5.276955197267728,3.2443782686346543
2004-04-30,0.6067571094753698,0.8554002139975958,0.46026242974619613,0.3898463925019107,7.3191739541659055,8.34446674245675,4.86164803103251,6.596213486593785,6.5804664715264005,4.225665983720107
2004-05-31,0.4136425023761693,0.6319142322508566,0.32545372745085493,0.2578139002257569,9.77105410384025,10.5200954207828,6.281965070804315,8.393763043986741,5.359819074336328,5.807177682942796
2004-06-30,0.34886963642840946,0.4095443883121421,0.450172567027953,0.14738082313396705,11.613314653483467,12.169474860472944,7.153001760118028,9.652811815854584,8.328631524425488,6.624275226768566
2004-07-31,0.2355079652781553,0.23036073398834064,0.3604496660512126,0.07913949094811609,12.10396776824675,12.261590541790191,7.314321560974358,9.728932285152885,8.527899679084223,6.985752874726099
2004-08-31,0.12205982119515951,0.11989970655003956,0.26370786504663846,0.04938539448761726,11.035913326615205,11.07814955555268,6.582584912524931,8.938957863110904,7.853427739433966,6.256149634993695
2004-09-30,0.08174315729919093,0.06761965008427752,0.20868396405940712,0.06320051871864471,8.871232593808854,9.426098831855882,5.195189968210329,7.395730362529747,6.507049629037829,4.839442805153231
2004-10-31,0.1361401906954468,0.13787311638079516,0.25188076129300085,0.6684833264318746,5.191736112869918,5.0015248889882775,2.96934919596287,4.240535834273215,3.8512555870380676,2.848131079314573
2004-11-30,0.21596188503028207,0.2163395226270864,0.18451315065354046,0.32682973195765963,2.5147207325367793,2.607189498120941,1.3636208534083762,1.9475116495416713,1.9062067946198842,1.37631124942085
2004-12-31,0.20274837321620476,0.17685114119901468,0.21265691429626984,0.3242460088685428,1.8929671057059827,1.806084009228785,1.007673489597206,1.4872256088851892,2.021285174611326,1.0163007502946384
2005-01-31,0.2750978927374122,0.21839068679440682,0.27745627779473575,0.24533393779611604,1.70317571517946,1.3091931578797056,0.9051237798315069,1.2096021811788193,1.965589819228562,0.7906751698092674
2005-02-28,0.43351147846853594,0.35005103846120555,0.4279011421200063,0.4159491884040032,2.3888431677585604,2.158104657216059,1.4905440754671917,1.9694648854243932,2.4743184823038993,1.3041074003124706
2005-03-31,0.6414220184863632,0.7079737323395567,0.5711000667401037,0.7183750491561663,3.934966864911102,4.186900904167945,2.7153343155014174,3.533866378978482,4.246706416853234,2.630107849310369
2005-04-30,0.8148953633490839,0.9669403280476123,0.4678209010463122,0.6780726355706981,5.375849141171714,6.485836501303787,3.7819391316464306,4.924632277368052,4.007366482068982,3.7586923684964395
