Unnamed: 0.1,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_etr,modis_pet,tc_pet,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,fldas_swe,gldas_swe,gldas_sm,tc_sm,gldas_m,q_in,q_out,res_s,gmet_eto
2005-11-30,0.790225047490794,0.8668729737341854,0.9330414718140738,1.288468143682259,5.375681112925443,5.690810000769659,4.453991683976564,5.0301113170944,2.719581426102513,0.07020337660306475,0.07830047333625761,0.022633070970341687,0.17113692090966404,0.12441529548798172,0.10095382789421176,1.5700737297669431,2.210659094577339,2.9404526715157004,2.0363544664724222,2.4633927999447662,0.027393243441244386,0.010129012474517429,8.04909000999938,1.5980402717487188,5.062760345125184,0.74855669211648,1.4158820884799999,1.28954043252,2.9585713427569313
2005-12-31,1.0834400813527851,0.8755699922760456,0.8135719586241758,1.6297422893497726,3.062002641455273,2.8226679080520243,2.4525960290288498,2.5136691505336737,1.6733234717398842,1.0159492170858595,0.6914084986514589,0.15161344825611406,1.8589711639934328,0.8944726693924524,2.8635475206264482,7.941164682530839,10.074099014534172,12.466221989863813,10.401641202329298,10.619899649176151,0.1038994488425194,0.040407447420073565,11.896112014338794,6.2632643547907,6.227561044343686,3.3385595928993794,1.3977116946,1.5854202140399998,1.6769509829482359
2006-01-31,1.4770552784108681,1.2401023311174215,1.1667445675530042,1.8685873155308927,3.1236167147159017,2.9796469298007326,2.6002874424793827,2.91023724049388,1.883751742836255,0.6171756217948161,4.194116774176778,0.1502555252276064,4.961547921199202,0.8997841211663056,2.2475416974637183,5.0523636762087865,5.4916831921153815,7.063338140306603,5.9619579418486905,5.626259074752097,0.18969641692569533,0.06303967885038345,18.009266442064806,7.182147443143783,8.267369803458037,6.491029726513151,1.10897992968,1.15343084844,1.831262719640804
2006-02-28,1.8202270150463917,1.8462585095793496,1.474284514785481,1.9670742370392345,4.455083798155452,5.015729603866579,4.24888795997959,5.126964735924505,2.756246023359549,0.2476463492734572,1.3129965186199741,0.09819462552267992,1.6588374934161114,0.5307871789647504,0.6716754430674824,2.2084745461614643,2.6931448557035957,3.6582202318489294,3.0534094195633976,2.99363180756906,0.20373087725451766,0.028060171672099763,15.244764945509095,6.932298496326476,7.074312594640883,3.0026711100672,1.04154187764,1.25682607596,3.0026165383005345
2006-03-31,2.5769267081977807,2.7085057389911062,2.004854103029961,3.0822361475096094,5.125109563996106,5.12357044592872,4.475287532387183,4.309592784137437,3.476988129588004,0.8088373169769791,3.3846627436989505,0.4849698908388626,4.678469951514792,1.1394161558898075,3.005341962488973,6.205830383710481,7.418578590597291,9.077563324869773,7.887347259808693,7.947736909078918,0.400945310763279,0.18745072844696034,18.471515101086602,7.228183177082277,8.367616744616445,5.3416504883036175,3.6550244998800014,1.77786282972,3.4332635602928865
2006-04-30,3.753996240773092,3.6289031885748333,2.5395796829175974,4.352527928178649,7.309918534196397,6.744511829666081,6.6873469388659466,6.121665899462174,5.390214599547484,0.7647613199779097,4.765834639760191,0.1503361432492383,5.680932102987338,1.3034239304551294,1.9929795405542905,5.591150408862221,5.277709940090296,7.632089605781374,6.741104404180063,6.068538444615947,0.27392580187860266,0.03876358987381655,18.868595027429425,7.0721735727794695,8.618156880321418,8.931662194148352,11.003220102119998,2.0066314313999998,5.312935633937164
2006-05-31,4.169708029267475,5.218249428384431,3.1581502728252238,3.398196969925773,13.258242021178427,14.391298512421596,12.853253649012105,11.576533320516464,9.192125932224354,0.017766561374177318,0.7099075115266218,0.0013383616117039574,0.7290124345125031,0.10304341237901236,0.06327113766550588,0.9565096330021938,0.8727020083053751,1.254756507388148,1.1398099691397328,1.1875003062979923,0.04391374401568388,0.0005698033527091821,15.885781725060253,4.366351916942759,7.6255633635995625,5.999681342951425,3.78529232268,2.30157130116,9.789563700580526
2006-06-30,3.286355219526528,4.3839112558884645,2.3116738073033787,1.6544188258440538,16.628656534923984,18.15381114393268,15.483410566620453,13.631749175550196,11.018316154402132,0.003861769546905372,0.2319229063047728,4.757988343785325e-05,0.23583225573511604,0.00635755905749167,0.00352549807284706,0.06596623755611447,0.1835751585957676,0.11363453456130193,0.09575896225791143,0.0642562891226559,0.0011231620915199908,6.440279543373389e-05,12.040810971462516,2.7606338694003454,6.321178316458527,3.8287236890511367,8.622091807919999,2.25122928192,11.565545557772456
2006-07-31,2.1744177028528733,2.9539277332726863,1.4138911739289604,0.8342222530953538,19.753814903541,21.758129182535072,17.287439105941885,14.334214032731762,11.952721747101414,2.2058568464589496e-05,0.1462737597905693,1.9148003431574852e-08,0.14629583750703734,6.501976729116147e-05,0.0,0.020567505909078486,0.05970835182226233,0.06685445840716607,0.02170507194680988,0.006728142130388236,0.0,1.172205877673666e-06,9.223153214771802,1.9388727571769224,5.619454014998447,2.251442370399437,13.108745792519999,1.9694703794400001,12.781408040118786
2006-08-31,1.1396528257141052,1.2566166341938136,1.5474928218055786,0.41894378398539295,17.381306015087507,18.90873487626049,14.198217008092652,13.137485085522522,10.24509672557307,1.820367040030456e-05,0.1080935358501684,6.606464414068582e-08,0.10811180558521286,0.00011608044520963133,0.0,0.0015876390334423876,0.08902404620409984,0.10059272841255022,0.005594609961089092,0.004763935873650001,0.0,9.71609281804272e-06,7.430768531096198,1.527603451848584,5.108158366519829,1.7496737451454467,6.24191576028,1.71675376356,10.538337015090107
