,et_multiplier,fldas_aet,fldas_r,fldas_swe,gldas,gldas_aet,gldas_bfr,gldas_etr,gldas_m,gldas_qsm,gldas_sm,gldas_ssr,gldas_swe,gmet_eto,gmet_eto_sum,gmet_etr,gmet_etr_sum,modis_aet,modis_pet,modis_pet_sum,nldas_etr,p_chirps,p_daymet,p_persiann,p_prism,p_trmm,q_in,q_out,res_s,tc_aet,tc_pet,tc_pet_sum,tc_r,tc_sm,aet_mean,pet_mean,et_mean,p_mean,sm_mean,r_mean,r_eff,swe_mean,et_eff,c2vsim,cv_ds
2001-11-30,0.6387537695425878,0.4027148916748828,0.2945133896676348,0.030481708971352068,0.27377641632022026,0.2393490746611502,0.08365701324169783,1.0520003216970941,5.024190244635268,0.03900231061831174,8.146622525251905,0.1511170924602107,0.013927932082169909,0.636953320919711,1.146937624190355,0.8986974028679424,1.6167283963669417,0.3789751373996675,1.257903054470514,2.266242478844159,1.2160653557684251,5.339245125003561,5.324957675296969,5.9058167344172405,4.363547010849984,5.077498949503108,0.5831553192754176,1.0616525355600002,0.79246896168,0.7866176644449382,0.7115266937212612,1.2658924581572417,0.3597101239356236,3.512867310554654,0.4519141920451597,0.8762701179948572,0.6640921550200085,5.202213099014172,5.561226693480609,0.37778881229972405,0.8049568193647579,0.02220482052676099,1.328184310040017,0.03684790846546093,2.5996705687414123
2001-12-31,0.5340437053233513,0.4084565699059883,0.6727075830082448,0.3605797552142331,1.4684037436306756,0.20662494606987206,0.6908810148258404,0.4065890356767175,6.591027779150661,0.31251775606609394,13.460532216295922,0.4650049727387412,0.11800740014194452,0.34802798351118924,0.6227822930701882,0.5016272904390869,0.8961984392958149,0.358214297368295,0.5682510516426118,1.0270744275571009,0.5975508885971748,7.311023425100815,7.831269749371837,8.670162558741561,6.545311381039224,7.701825274653919,1.1375414040471554,0.9554042688,0.97797448584,0.5425512673504879,0.37844373402587866,0.6736770247854074,2.657875916579137,6.491724283692374,0.37896177017366084,0.4490875149046917,0.41402464253917626,7.611918477781471,8.847761426379652,1.4841321618163033,4.782281243995219,0.2392935776780888,0.8280492850783525,0.22698575808863097,8.172167846826676
2002-01-31,0.5805560669234872,0.44497179279274585,0.4222920728803369,0.3411986429879942,3.312277541522394,0.3239619244085437,2.869173047532088,0.6733799980487416,7.902032384547668,0.15681681063330508,17.134364090605573,0.28628768335700083,0.121850966178105,0.43041079601536203,0.7629025892348175,0.6119090233013648,1.0797492196410805,0.3924117841048596,0.8446469329908473,1.5238924125066837,0.7528613761815783,3.3213936381428333,3.07015861315564,3.232142119166232,2.56647615652532,2.9521013459779,1.4543127929392128,0.66284871588,1.2097515452399998,0.42181772698684233,0.4002046595718339,0.7157173203975709,1.0489745436471218,6.63129075224054,0.3957908070732479,0.5717928529698519,0.4837918300215499,3.028454374593585,10.555895742464593,1.5594642377472665,3.503339688549911,0.23152480458304958,0.9675836600430998,0.8476267890237068,4.411919538638507
2002-02-28,0.611898138446928,0.6404259810723405,0.27084332167199154,0.31601913539747456,1.110232038679722,0.5702343769932803,0.8037538787947095,1.1549413599840388,6.864939816119617,0.2175048864128344,14.78747717584665,0.08897327347217819,0.0972139437010006,0.7303462996094544,1.3014337210392557,1.0072176689524948,1.7880577468827856,0.5578858826936722,1.4837413136562683,2.671544479982906,1.0793515824412176,1.8655351685141472,1.5114774957561816,1.959200978897731,1.3323048045474588,1.5600200781705749,0.8491833224340479,0.93165607836,1.35758782368,0.4769068980031248,0.6918428150264064,1.2375761980184152,0.14753632290936472,6.256499840372255,0.5613632846906045,0.9782870243111561,0.7698251545008803,1.6457077051772184,9.302972277446173,0.5944487514237815,2.3351099626973184,0.2066165395492376,1.5396503090017606,0.9699491291885352,3.488418812002348
2002-03-31,0.6413157444469975,0.9338852723856026,0.3954724308071652,0.2492518242896519,1.2669193967849235,1.063021292882509,0.9183552292944168,2.1019196189956086,7.5404070333155,0.15309397659939022,16.261925426132017,0.1954701908911166,0.04341801961086143,1.2993171434866309,2.3283090221179674,1.7463233557976756,3.123029221122076,0.7228786015091452,1.8963056641755345,3.403593329792852,1.9134057612215354,3.060439591167911,2.6105343698933163,3.077245264686693,2.271818024912792,2.6109586078437417,1.2632483283305471,2.29869112536,1.65097104168,0.816058933253622,1.214601976359034,2.1811694632773957,0.2724727845586824,5.730816267427437,0.8839610250077197,1.5391370349547189,1.2115490299812193,2.726199171700891,9.844382908958318,0.7995282351203296,2.751399822534517,0.14633492195025666,2.4230980599624385,0.5418214806395554,1.2380602118215112
2002-04-30,0.7060725476896347,0.9659231566606261,0.08911680273146104,0.06403125999604356,0.3991264626620982,1.207732654381884,0.36864747768397904,3.2997932804581085,6.671844298951091,0.016204252690982208,13.795210311899854,0.014274732287136997,0.0065790577541090965,1.9097676511232753,3.4411564212198136,2.4841387991209767,4.480043131598151,0.6364463713492832,2.050899074912273,3.684215480769902,2.901431844242129,0.9952921303791474,0.6536236916261134,1.0503501967970326,0.5636293970332584,0.8287499663388095,1.3230538394397695,3.5159928016800004,1.80908220852,0.6650589466286683,1.8644332297403907,3.346810195448232,0.07196775488652549,4.234703470905625,0.8687902822551155,2.077309688724229,1.4730499854896721,0.8183290764348724,8.233919360585523,0.47081621492996356,2.101479984175884,0.03530515887507633,2.9460999709793443,-0.23240538298978208,-0.7300385292192706
2002-05-31,0.8208978041460654,0.7642742028240654,0.0324754674596608,0.006253651606574643,0.16773604777513346,1.1413688715876524,0.15384174307657825,5.54564885902839,6.14973796470211,0.004335808668230743,11.801072815789896,0.009558496030324451,0.0026999866337515,3.4032449537617353,6.138871167192423,4.503772417805471,8.133531320281449,0.7334993433234573,4.110206491328405,7.37922063208919,5.007463786010299,0.7689779392992573,0.9742830089369466,1.0512724818273609,0.8527306337083995,1.0409697013189072,1.4562532666745858,1.3035354966,1.90931109288,0.6065713420010919,3.1487481657103435,5.6527149507231,0.046325394512313725,3.05093894541794,0.8114284399340668,3.791493007151489,2.301460723542778,0.9376467530181744,7.000583241969982,0.42569754410542343,0.3365510741574867,0.004476819120163071,4.602921447085556,-1.4689662467862945,-2.0390195444594106
2002-06-30,0.9756080846144151,0.5550728955526103,0.0009572327794648476,3.76623643048387e-05,0.09434018134448208,0.8080404285534469,0.09421172763184826,8.492491113072813,5.269118009673466,7.777243651877904e-05,8.964435705792233,5.068127611503074e-05,0.0001993279962839952,4.873254629506515,8.787665800327826,6.560883085803687,11.848312265111236,0.6718637066617476,5.834535020961826,10.487789797669437,7.55390253489554,0.14608245034851114,0.030697723037473524,0.08213354045762655,0.0734609959965727,0.0559666561847956,1.5279920282354689,1.70688715704,1.77554882124,0.2730015485534369,4.594904458151376,8.250622589625955,0.0012315131904,2.056577152597133,0.5769946448303104,5.465894298605852,3.021444471718081,0.07766827320499589,5.43004362268761,0.4061302388874539,-0.12346919689900049,0.00011849518029441695,6.042888943436162,-1.264223778342057,-4.5607824463748585
2002-07-31,1.0168792527597144,0.3428179587921685,8.577754186643432e-05,0.0,0.0695366971337004,0.41309379294635323,0.06952908203623799,9.144741409549749,4.916284590879764,5.59903993811137e-06,7.33345477975945,2.016057524289094e-06,0.00017409490963398583,5.275984544387737,9.516999766872795,7.048690950249779,12.7400104369231,0.5265672684363295,6.0254886175321225,10.829515057736257,8.519388607891518,0.059628766422732064,0.0012080341580147061,0.01108688883011286,0.0029057639264202717,0.0034976219050588354,1.669539769139405,1.18320582216,1.45314305232,0.1366633468032502,4.993462094923728,8.973940095110667,0.0,1.5522259119967374,0.3547855917445253,5.835906551773341,3.095346071758933,0.01566541504846775,4.600655094211984,0.43479056095374297,-0.36032615804856966,8.704745481699291e-05,6.190692143517866,-1.8126734247998684,-4.897199409056285
2002-08-31,1.0313834597469165,0.17663166812664927,4.291155823009005e-05,0.0,0.055911597736572775,0.19556834926774655,0.05590829191719661,8.36287892197547,4.645741943297015,2.99578713364728e-06,6.371724123206638,3.1003224252005114e-07,0.0001601618859519189,4.715663277282382,8.492567055497599,6.400633098033025,11.53652666367098,0.37850020948490043,5.675188628829108,10.19143734641613,7.939804734479886,0.08433455231798079,0.0,0.00855927754968748,0.0,0.0027517694074892553,1.1979938375976955,1.1219290027200002,1.3010685366,0.08188518333500237,4.513668906406179,8.113263933865081,0.0,1.2713757441228803,0.20814635255357464,5.326288477637673,2.767217415095624,0.019129119855031504,4.096280603542177,0.3134870867231246,-0.2584229528057372,8.008094297595945e-05,5.534434830191248,-2.179971428746285,-5.04120088885077
2002-09-30,0.9511324557892792,0.09533721950681733,0.00026622338899467474,1.7216446074234012e-06,0.04620843556516336,0.09446326741861723,0.04620049269362166,6.3364048855611355,4.372499459297634,3.6912447871076285e-06,5.7576674871751,4.251626754588387e-06,0.00017946378730552732,3.4251387628865575,6.179673120104998,4.872571069515531,8.795929955246262,0.3396674333788361,4.366057344566211,7.837753811548973,5.737883820564674,0.22831961896852496,0.0036590832653171828,0.005037562984088428,0.003251077854240645,0.0021638273681557933,0.7712084457944064,1.10296794816,1.1873811519600002,0.06292791177898668,3.1648037004109293,5.687308501375141,0.0,1.0859573264966276,0.14809895802081435,3.957142719344807,2.052620838682811,0.0484862340880654,3.738708090989787,0.2044207761871411,-0.15640100821086547,9.059271595647536e-05,4.105241677365622,-2.1055114029159085,-4.07367535856298
2002-10-31,0.7826578890883579,0.08217034889172012,0.003505059588313619,0.00011724471037341999,0.04261418208482007,0.045447416246572545,0.04215567935584398,3.6284112800663433,4.462602167014307,0.00044436114396381884,5.798722146093122,1.414158501226766e-05,0.0016204419170540167,1.8353634328087025,3.2894529431367046,2.6660020775187263,4.771120876071736,0.23795686184839532,1.8716767850629297,3.3623715708198434,3.2198934877581835,0.3765106669026536,0.0014776174716717508,0.02991269309818895,0.00067824444942049,0.010669122926918372,0.7643136402653183,1.50247608492,1.11467860728,0.043392570582437645,1.5931147472330824,2.8539494249078055,0.0,0.9513809079625288,0.1022417993922814,1.9915392606558602,1.0468905300240707,0.08384966896977063,3.737568407023319,0.202608220484613,-0.15831863661147977,0.0008688433137137184,2.0937810600481415,-0.32730459572667314,-2.8340112218278124
2002-11-30,0.6387537695425878,0.29600740432000183,0.21186237032883776,0.011085881124319241,0.1793301948534878,0.3010343786971537,0.06468971652125219,1.504564269706518,4.89173878058571,0.013863464351252209,7.869794355975878,0.1007770139809834,0.0049447762833390715,0.7547314458346768,1.3409251241871851,1.1298938057792927,2.00057707986807,0.3206679615062338,1.480779456741376,2.657245324354616,1.3534723914108209,3.4534620848052078,3.700531037601438,4.836742839717896,3.0675657508576784,3.648782858428541,0.6606513529371648,1.3508493224399998,1.09147191456,0.7798122804982965,0.7443619582974699,1.3262841729409387,0.20918912843695686,2.161368944960452,0.42438050625542145,1.0274416666632038,0.7259110864593126,3.7414169142821523,4.9743006938406795,0.31525826163911186,0.4706167760707104,0.008015328703829157,1.4518221729186251,0.500859861283061,0.8531636194677571
2002-12-31,0.5340437053233513,0.3885919555786469,0.8775933460049856,0.16627595280237234,1.9340966656407759,0.32721650631806015,0.7142678916747952,0.57804596833614,6.406422802321372,0.2300516799526513,12.940619727041812,0.9897770940133293,0.07532963483399008,0.3387323220111098,0.6062218414641483,0.4867022696615563,0.8693566345052128,0.35604141858575067,0.6026779708972255,1.089732873441775,0.6403706290939647,9.448618120220504,10.73885193247078,11.962594156722586,8.616042281167637,9.879303662484293,1.4485533433896962,1.04331068796,1.28531576352,0.5843184002879249,0.40387370224635155,0.7165289356922363,3.1561037176390285,6.593979531423825,0.4140420701925957,0.4579965662040608,0.4360193181983283,10.129082030613159,8.64700735359567,1.8540867681686213,5.785475437519565,0.12080279381818121,0.8720386363966566,1.1566541276115458,11.510826119900122
2003-01-31,0.5805560669234872,0.4410365935883856,0.3417932851895256,0.24560000539688365,2.249260508358458,0.4167230228515424,1.9980881939855228,0.8514014134019324,7.719332281642653,0.15066369418607065,16.86741863200234,0.10050862018686448,0.05888322805876735,0.438366780464939,0.7732567156593487,0.5983889344108044,1.0476160788014728,0.46313540089615074,1.0331935631242086,1.8754731779755103,0.7983363168244494,2.4615414325266847,2.5413152924990143,2.5208858261858444,2.128371943752508,2.3763650793056583,2.3057321838796803,0.78311548284,1.39042059432,0.37838920679424,0.4628036073388878,0.8205897999928389,0.881293056602353,6.5365840963126205,0.4248210560325797,0.63318822133471,0.5290046386836449,2.405695914853942,10.374445003319204,1.4445197585075042,3.81875014405085,0.1522416167278255,1.0580092773672898,1.0309192274153247,4.872957408828872
2003-02-28,0.611898138446928,0.6556819543640786,0.2659100166374196,0.1303595421693332,1.1660437283053249,0.619745058448878,1.0139276435688662,1.2388775475262368,6.943967692691053,0.03383545549801911,15.202522970395071,0.11828062923843922,0.01903651131771404,0.7055289043088057,1.2630986081648803,0.9792419619060603,1.7491851333312973,0.5824070593933555,1.2282944519981074,2.2042129746544497,1.1608894384352704,3.2505195004339935,2.4474987533729986,3.1714153615240317,2.1936115377064844,2.6800091242776087,1.5565442029138947,0.9203857716,1.38090182916,0.6505090976956738,0.6072578517953919,1.087690771297729,0.3647817346027922,6.512048056307151,0.6270857924754965,0.8800807925020913,0.7535832924887939,2.7486108554630233,9.55284623979776,0.8383199206148578,1.5570661182583256,0.07469802674352363,1.5071665849775877,0.5430978208360102,4.305633065480154
2003-03-31,0.6413157444469975,0.9659954470943325,0.4088323053457768,0.08677839624632575,1.0962922644434183,1.214724769742498,0.8886840704390895,2.2894231493773427,7.591172490235714,0.0354016746992607,16.535978513678895,0.17220651930506822,0.016381004445866706,1.3510723049794902,2.4316635586250563,1.7991334806215,3.2344772375401214,0.8216336356327906,1.876654596572168,3.3795743369155797,1.9624169235177293,3.0443187931264823,2.708350000161754,3.3887238245584648,2.2939889209042383,2.55106058812676,1.1369090876378112,2.46515665224,1.60814214912,0.8667821638635921,1.3213358399392248,2.3732982893847994,0.2774631738026667,5.867433263901918,0.9672840040833034,1.5870490555280958,1.2771665298056996,2.79728842537554,9.998194755938842,0.7298742078074183,2.3250276973428505,0.05157970034609623,2.554333059611399,0.4351638707530583,0.5698021692755669
2003-04-30,0.7060725476896347,0.8991075031236249,0.6424731669139706,0.06273592181892325,1.8431880446675493,1.2220633895285684,1.3905280803905504,2.51416264240076,7.380439485504938,0.07320522412248685,16.088477229957682,0.379454740154512,0.016308439806697557,1.5327641766351532,2.7635093380663207,1.962022872463079,3.53601393777598,0.6600962623315326,1.7444629375188927,3.141229897008005,2.4554000216855663,3.8114906400983286,4.457745021918919,6.061368246808603,3.7961206690527685,4.953494657543806,1.6092468765176835,4.5594367054800005,1.99777627848,1.1197483625664755,1.5606013274581294,2.802465479423487,1.0226725981404865,5.762580376263983,0.9752538793875504,1.6999628285188135,1.337608353953182,4.616043847084486,9.743832363908867,1.2793951715599223,4.495154448386128,0.039522180812810406,2.675216707906364,-0.45585334220140794,3.3505925859110763
2003-05-31,0.8208978041460654,0.955202415814616,0.13702165419720724,0.027778427656344327,1.0430490577146858,1.5685307987919865,0.9537771122273404,5.324686651209838,7.137745689078015,0.00930334245007984,15.039388923978017,0.07996860303726541,0.0034196303931816768,3.187800310149231,5.753447257849918,4.171234577358572,7.5400975280177835,0.8819974529533994,3.9385288374883025,7.0774728932350115,4.562725922159373,1.1230353147080097,1.4681531367710834,1.7092163117673618,1.2777450670812958,1.5033581221403505,2.92503894916608,2.63439997608,2.25663192432,0.8965647966248158,3.0309160759780043,5.441944333267812,0.08684016939971766,3.9222899170316055,1.0755738660462044,3.582119950243527,2.3288469081448655,1.4163015904936203,8.69980817669588,1.0479874576194228,1.9960853768011773,0.015599029024763003,4.657693816289731,-1.4998044639660293,-0.15661052512235119
2003-06-30,0.9756080846144151,0.6426355967412506,0.0009431481567622217,4.203458634301758e-05,0.15603506395665576,1.109227700059873,0.15598856715494264,8.109683866910808,5.754253826038863,5.750835739225993e-06,10.614300918648206,4.074596597389214e-05,2.379713803307583e-05,4.681597481862873,8.425191923237755,6.213935676993315,11.194679821104971,0.7170710339210543,5.697021465033717,10.231214672079453,7.231519428309114,0.12632909114222046,0.0,0.028919410195676436,2.7885798523243627e-05,0.011676115598640456,2.10213268562258,1.8541486338,2.15809784148,0.38280665247623535,4.492554952717514,8.069449079051878,0.0010775740416,2.5119359607470684,0.7129352457996032,5.271277394151855,2.992106319975729,0.03339050054701212,6.2934969018113796,0.5650471179443995,-0.034584135888902745,3.2915862188046705e-05,5.984212639951458,-1.3107436400750885,-3.2291810324911183
2003-07-31,1.0168792527597144,0.42422625580318135,8.65729753539836e-05,0.0,0.0934926859204774,0.6461094339011985,0.09341553383891026,9.354165277330631,5.184633970330367,1.2132102554366587e-06,8.229139543043681,7.593887131171999e-05,1.426761906522749e-06,5.489849897311058,9.94284093929185,7.415794464177698,13.468448063087683,0.44554323948604235,5.938056705087195,10.645160892101929,8.767201708259327,0.07005339659603846,0.030528079513940317,0.11746662283686428,0.029349841854315606,0.059592994230834376,1.83240434090281,1.8356772708,1.7798067941999998,0.2121151818270118,5.057108820512541,9.08140113487988,0.0011013227459764708,1.7857112814523737,0.4319985277543585,5.975202471772123,3.203600499763241,0.06139818700639861,5.0664949316088075,0.48177123063615446,-0.35831836083584884,7.133809532613745e-07,6.407200999526482,-1.7392800899233407,-5.102078715394423
2003-08-31,1.0313834597469165,0.2383327735184994,0.00094232597062569,0.0,0.07666138943174662,0.4234171741651499,0.07341802975521887,8.19336709252248,4.863635027214847,2.803499306148817e-06,7.104417355364814,0.003240556177221625,1.5449274925631486e-06,4.525369240282753,8.174943526823391,6.0630615123982645,10.970979917576065,0.5535854031884048,5.624937019827166,10.105835871657314,7.672052304655737,0.19035631167624686,0.4594197937279167,0.6594944543787897,0.4900430022035392,0.5162838231740385,1.3408754003629058,3.3745706192400005,1.5759273519600001,0.2530685812430808,4.409419292145179,7.923009060581058,0.03132702833643922,1.4186560285394825,0.36710098302878374,5.155696766163341,2.761398874596062,0.4631194770321062,4.462236137039715,0.36245153602542934,-0.21202350402380768,7.724637462815743e-07,5.522797749192124,-2.13322690169025,-6.497258876417414
2003-09-30,0.9511324557892792,0.14567803302529508,0.0007457097148797575,0.0,0.061232181454406474,0.18559413227828558,0.06120343257462998,6.470941681805383,4.534513638364013,1.591805139192132e-07,6.294165795081789,2.8589699262590502e-05,6.600756266530642e-06,3.521617594887768,6.327685561117545,4.950570272935622,8.889219088038091,0.38789923356672007,4.314103688825643,7.750052253166555,5.949040012066943,0.2637156466418208,0.047005214446873236,0.07233559323711207,0.02396742344913749,0.02281174628042064,0.8397400212154369,1.7708332272,1.4419319525999998,0.07363195245427451,3.156397421186705,5.666484512723257,0.0,1.1879389808150087,0.19820083783114384,3.9856722444589345,2.091936541145039,0.08596712481107285,4.005539471420271,0.22542947809618077,-0.15759822824022376,3.300378133265321e-06,4.183873082290078,-2.2463657874550336,-4.595910382553123
2003-10-31,0.7826578890883579,0.07122028342979574,0.00025434520230303186,1.0797926716141412e-05,0.05346829294155056,0.08293511210481874,0.05337637566230538,4.101986101914922,4.584381603673694,5.7708152094226635e-05,6.196817001163146,3.420912715095167e-05,0.00020139565258294023,2.107060738431282,3.774484853762563,3.123580837041453,5.587390952312682,0.20469312638895687,2.29334026873183,4.117552070772928,3.6107324441551083,0.416308127752445,0.06365137821458246,0.10469372797220068,0.03201743271402455,0.04830369967704163,1.055217183819264,1.81517559972,1.28460897948,0.07064310898688002,1.838128746866789,3.2967820297468844,0.0,1.027085049907401,0.10737290772761285,2.3405276477678383,1.2239502777477256,0.13299487326605888,3.9360945515814136,0.2772349554907794,-0.22597719887714793,0.00010609678964954082,2.447900555495451,-0.4396764711873402,-3.074268198944736
2003-11-30,0.6387537695425878,0.21345781486963836,0.08918510188261544,0.015872709378032104,0.208808409850205,0.14837551223707507,0.04691976357576638,1.2128920786369108,4.543479607205336,0.04535401861340977,6.489198387849712,0.11653462766102884,0.014525798585634781,0.659652039127721,1.1865347263742618,0.9631043384447254,1.7305802062936455,0.357335560961004,1.1760255701576727,2.1217519530843987,1.2637530690884682,2.7849190911890465,2.7199079500863363,2.8769062857820207,2.2142501300484305,2.4929879029480504,0.8506273134108671,1.56977968764,1.21896317388,0.5421567693611169,0.6345241894729556,1.1340663019698944,0.1385700463154196,1.8773531968969788,0.3153314143572086,0.8583265343007688,0.5868289743289887,2.6177942720107765,4.303343730650676,0.32179771786477673,0.21590186332407146,0.015199253981833444,1.1736579486579775,0.34999134310055524,0.6249580360454234
2003-12-31,0.5340437053233513,0.38336992504757234,0.5794834468577064,0.13282070091395298,0.8581026799891197,0.2485001746287654,0.3402831838216128,0.5016444443577605,5.909990069187112,0.17991095236510554,11.25490498139554,0.3379085438024013,0.05614751962332472,0.3676927186720518,0.6562095054615276,0.5372471865845693,0.9561412586687981,0.34326098065889893,0.6765072342387074,1.224686056532239,0.6488936723034927,6.932581985137931,7.984755864331912,8.786305971745051,6.582865929643222,7.648995766487332,1.5539914991213568,1.17924018396,1.27641620532,0.5538527581629741,0.38364849706024057,0.684818616116731,1.7139442556928002,5.783176819287143,0.38224595962455266,0.49127390913889224,0.43675993438172245,7.58710110346909,7.649357289956598,1.1763804704152456,3.251533942104313,0.09448411026863884,0.8735198687634449,1.3303871838779742,6.894778180187703
2004-01-31,0.5805560669234872,0.39931582278886807,0.32520241257180826,0.3914391531501341,1.9116597347574562,0.3318214554273778,1.4317442877071198,0.6507050933293728,7.323108551196617,0.3199059315289182,15.822352477938239,0.16000951552141787,0.15002815987413412,0.42162059524703666,0.7518660574448215,0.5900141571638159,1.0487282998842047,0.43743066393901187,0.883795303819175,1.5979681329405444,0.8160972932605641,3.2006639283675096,3.0369935468863587,3.3861214398991515,2.530105232772767,2.9241447092259185,1.5876056792060924,0.8696737083600001,1.37230694052,0.4366355643552628,0.3961219595302109,0.7046690969358987,0.9292841652143689,6.144476684325749,0.40130087662763014,0.5728880039400597,0.4870944402838449,3.0156057714303413,9.763312571153534,1.1884379979374315,2.727914995667116,0.2707336565121341,0.9741888805676898,0.9810505605728395,3.183537200728114
2004-02-29,0.611898138446928,0.6890469055107169,1.2398187257331321,0.32124120754605323,3.4382777874257995,0.4882611877248113,2.2980444630090213,0.8689558400022797,7.213959410514728,0.22414465236123024,15.856797939616973,0.9160886720555478,0.0938884219156127,0.6464389064707019,1.159622869115766,0.8907990847642958,1.5947428728035733,0.5745438441528222,1.0387648400403422,1.8712023531293918,1.0006582191525526,6.7488370578084425,7.360433150050982,8.557680566715979,6.129950948824898,7.511348568000296,3.4747591529263104,0.9423047112,1.52272982652,0.7435358768923108,0.5789046188048518,1.037473494751573,3.2072818348915457,6.9097065601622365,0.6238469535701653,0.788726862520048,0.7062869080451066,7.261650058280118,9.993487970097979,2.8400343752441968,6.376238494461975,0.20756481473083296,1.4125738160902133,0.8347121767028511,14.433310631392267
2004-03-31,0.6413157444469975,1.1464327265737264,0.21365098997862075,0.23501712060340954,1.453523080074456,1.3644516758467458,1.3470998482457717,2.5263484262264564,7.670325815803945,0.0924091433363488,16.573207168947533,0.014014088492335592,0.030858359205660126,1.5735700426329848,2.816933934659067,2.108593827863075,3.765894249701681,0.8940563503991469,2.3419584241341966,4.212505382468534,2.2211596795045194,1.5807709571980737,1.3691618604335063,1.2351723460296526,0.999157925111333,1.0622944496934947,2.621887574994432,2.2489670796,1.82052026856,0.8025936463996489,1.442977110906615,2.590305398736184,0.12232986531237648,5.457945884480453,1.051883599804817,1.8667748513842177,1.4593292255945174,1.249311507693212,9.900492956410643,1.1028478775899715,4.282516873135611,0.13293773990453484,2.9186584511890348,0.3129615490515789,2.8443250593915095
2004-04-30,0.7060725476896347,0.9500297393886424,0.08159511001990914,0.058348869353879375,0.29865548828912825,1.3916096393458919,0.2868534045335224,4.084764177093122,6.484201973772737,0.007664492609817745,13.146757801052672,0.004137591145788154,0.003552759149049846,2.3698158876492386,4.266453533946511,3.2101144806107205,5.77578065347318,0.7410210372150212,3.216762171588922,5.783138733240285,3.5460095911136236,0.7733551901358927,0.4095207784507968,0.7657029673620142,0.29439242987751635,0.4653799436405048,1.7936749669469183,3.1116555907200003,1.77297824892,0.5789917826260832,2.0680716322282056,3.716055135213585,0.021047178725898043,3.8850205898490975,0.9154130496439097,2.7161910430192715,1.8158020463315907,0.5416702618933449,7.83866012155817,0.5487431859954635,0.43880447001251754,0.03095081425146461,3.6316040926631814,0.2987724213217007,-1.8324295299813178
2004-05-31,0.8208978041460654,0.5813104193057196,0.012831674907043528,0.0013221133408748249,0.1467654433706121,0.9745010944494382,0.14202585058516148,5.992739014916107,5.820097035021419,0.000583031622861988,10.514596360984504,0.004156561162588621,0.0008421439960805378,3.5536437515633823,6.420230787611438,4.735284296724917,8.56788495751241,0.5175286397409883,3.0530952497379893,5.476127283058392,5.505100666819135,0.4352729612314863,0.1791908966036479,0.4290238063881664,0.1436802568850417,0.3016982923966249,1.743521792126976,5.21741194188,1.72598019396,0.38148338161583684,3.297004619673792,5.928462606547628,0.011522525216125493,2.7077006167823066,0.6137058837779957,3.65975697942502,2.136731431601508,0.2977732427009935,6.347464670929409,0.4786603589051893,0.06900986608198645,0.0010821286684776813,4.273462863203016,-0.9502563772130088,-5.83966578343133
2004-06-30,0.9756080846144151,0.45735320941281254,0.0009109548682145078,5.353536485675814e-07,0.09221264199839507,0.5966498119306263,0.09216307131870193,8.263213725570546,5.067783988755791,2.837767660647398e-05,8.151790596036035,2.119300308669675e-05,0.00035054327463310427,4.818392382893513,8.693963376778468,6.486724912487958,11.724996731873755,0.7129615041423562,5.639392783470404,10.127292173294997,7.801284912990225,0.1714789275058436,0.0063576369868215705,0.06480736934122698,0.021400522916430367,0.0426367443217887,1.8431307710208005,4.91411771208,1.52353652244,0.2173065525095404,4.4846495840649006,8.05203794233111,0.00046181744639999997,1.9046671121022496,0.49606776949883385,5.3572899157291936,2.9266788426140136,0.061336240214422244,5.0414138989646915,0.4841790463334525,-0.27217209549163435,0.00017553931414083593,5.853357685228027,-1.122179741394575,-7.626194437358275
2004-07-31,1.0168792527597144,0.2967140841223695,9.873386167349812e-05,0.0,0.0733066429189061,0.33257193795773904,0.07327481686775637,8.675178385288094,4.830786846055752,2.6317240669760754e-05,6.959803528954357,5.508810479968023e-06,0.0004919145108037359,5.1532429830123245,9.300305485999496,6.8452999051802355,12.380935734273836,0.5781571739736345,6.011054765783771,10.803822192284438,8.507574564888438,0.05963536010079135,1.13500056e-05,0.025556677506337742,0.00126025906508047,0.003185661910258097,1.941039138051072,1.87924871832,1.19808282444,0.11709728693268079,4.9313730317387074,8.85574007065776,0.0,1.4844444860833632,0.33113512074660595,5.735242671428759,3.0331888960876827,0.017929861717613533,4.425011620364491,0.5036111287079129,-0.42793784827519704,0.00024595725540186794,6.066377792175365,-1.427552776352968,-5.472880753637848
2004-08-31,1.0313834597469165,0.1552910981677712,0.00020776937924860703,0.0,0.06047577494922204,0.17829635827852863,0.06032461810455723,7.951098095011773,4.601777830827249,0.00012468919240771954,6.1584223064931605,2.6467652257095105e-05,0.0006059448242052763,4.708495548944606,8.482377257930835,6.391443777138387,11.522179064862058,0.42893381146784637,5.615012297666163,10.090084490515478,7.886657806742023,0.1041348455603744,0.0004960177944000001,0.03269724115511676,0.0027214605294888106,0.005315639683423936,1.4020600683036673,1.091136408,1.10247332268,0.07394225316161257,4.476306814130533,8.042557462986316,0.0,1.2317641740721696,0.20911588026893968,5.297814609469922,2.753465244869431,0.029073040944560785,3.9973214371308594,0.36568590315803445,-0.3001168416718466,0.00030297241210263813,5.506930489738862,-1.7860530444368123,-4.943864975482249
